INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
348849013	2095431745	-342459292	1343351437	-411033748	-6510851389390848	8903842817114111	5332629616328703	-4547047218741248	-1044399559540736	1953709988.9354997	1269851550.8493493	511761484.60270256	1772537686.0079293	248955001.09422868	5641035112723025	8802092585513215	811829667590151.9	2147174032112149.8	5582376791158937	false	true	false	true	true
-1810225945	795779816	1185230348	-291741994	759936893	8234864201433087	-4002548604207104	4052098555576319	-6647734853435392	7859744572178431	1303141963.2513082	1405880473.650938	698396204.0910323	910058180.309558	1844469950.6459746	8540922036230619	4392672125944669.5	5762278337323045	5920203863905363	8577969274864843	false	true	true	false	false
-151550187	-213706546	942474199	-978552487	1461180955	7821832585478143	-6591690542415872	-1610479646539776	-4035313479450624	-4056305773838336	1364608614.5841496	850024519.380733	1147912254.6556826	302571264.9889313	1412479025.0889602	421807295002691.94	5287808230134671	8053292867652891	6634249116359821	2993023815557591.5	true	false	false	false	true
-1643935532	1846646302	-1659266963	-1357390502	-584421884	2330740859600895	6049254665617407	-5552094379507712	-6807184943874047	2526336828571647	598493354.0970591	540651051.505595	1571711681.0755055	2088860800.8803048	204694296.71728575	5796869474101721	8594373868928137	1476127760040771.8	8728733732709963	327212855941885.94	true	false	true	true	true
1206550380	1178372517	1024458989	1498161321	1964105256	-5260730441924608	4774786039283711	-8472241473847295	-3557406860640256	5930987443716095	1771116102.2126143	1814335503.2017975	374741732.78069746	160887106.4202598	882740609.1876061	1454611022531745.8	2591439677882833.5	8546728093615287	1353838639305407.8	1672008161926505.8	true	false	true	true	true
-922205873	973721807	897953757	-69794103	544221690	2154945742635007	7933872289349631	-2958587810807808	4872572793520127	-2518068504821760	1553168816.4645975	1459344487.5677862	1761340188.467896	639717285.4392405	98678799.89716005	6501868604908255	972343612429411.9	8020131465850879	4039152134667153.5	3211491819909595.5	true	false	true	false	false
-2023363929	-950564872	-1928832207	719684688	112720378	1697939009306623	6129759188680703	6010698630955007	3301229467795455	7025572832083967	783971911.6007454	1110357109.3948045	1598337874.5210881	851787216.142617	558205592.7649294	5487831894791833	754436518788091.9	383972805266373.94	8043994911172937	2640515370900049.5	true	true	false	false	false
1829866622	983693162	-174114462	-1885354288	-1127382558	-5469730173353984	-6405500509880320	5736179693518847	-1008859871182848	-4573475930898432	117952174.24746864	558755711.0689069	1606722406.1241436	373453774.5687299	2073462924.6835265	2560874785224647.5	5078813045915907	8922072178269611	3555967747471453.5	7153943236300151	true	false	true	true	false
1792123795	240879663	1582984486	710106063	848741304	-106091979472896	-1953220729503744	-1601445929418752	7027532289277951	5851339745656831	1807701901.2301698	1382872211.6755328	902028447.1045798	593278340.6329119	898509459.6802851	2499852608771249.5	7554230051033347	6709007423219031	4008551423968795.5	4890547555921881	true	false	false	false	true
-506957631	-214235079	-2105891920	-472289760	266942678	4499390286790655	-2088120115789824	-8571868168585215	6654015500713983	-2836939476566016	634400212.2014239	3310.693607219172	1360114196.1541412	1512939431.3427925	1243829374.034377	8818807058852483	918259939697677.9	880612125933899.9	5254144661586185	8436314761322271	false	true	false	false	false
1577502873	-839972794	1945462471	1669310881	1385238619	2786089886547967	3496995746480127	8759818365960191	147102181097471	-6720329372139520	1670084760.7892017	1877136359.0724483	1151353228.6326525	38010076.89006986	1511932108.1206927	3259589974947447.5	8611163309532985	6881190405935211	4523688074764069	2371398033022909.5	true	false	false	true	false
-708401010	1164668273	-555223600	-486540233	-912870208	4373973945024511	7156703963381759	-5571118916173824	3088108224511999	-5613802842226688	1969115483.3861024	780660280.8203456	1837441366.2222674	1455292814.6533616	319920968.22201735	7932143494016839	7890865954241041	833438016604705.9	1735794878827369.8	7694891030661767	false	false	false	true	false
1514497821	-1918370936	-227825343	-1501211333	1758675022	-3340371631276032	-4395151690563584	8528493633601535	4337363652182015	-482060997230592	237205645.00423855	1987558991.5769413	410753182.99754375	2097426362.4447603	567033223.4027941	8229307021676855	6230367692977087	2973845631589583.5	328897987654477.94	5224171772194541	true	true	false	true	true
-1879712928	-107704539	296516185	2021407259	54410821	-3328851916619776	6839906164801535	-8155930734624767	7519726863384575	944164300652543	803070786.3542339	1999145245.3035343	1622789169.835063	1999392481.199024	340114183.35281336	2028578555977727.8	435001794605183.94	1482047885416163.8	1933708254303527.8	8076693211452547	false	true	false	true	true
55677346	1469550960	880705937	1558723029	1677155188	-1219985561092096	-2139296135905280	-5910326147022848	5548062718033919	5855857900257279	1999746884.2466803	312109338.2457589	298596441.59234375	541806269.8047682	2012035754.8645804	606676887972331.9	6042751205154853	8411941295306853	4996900537140299	6270235700639449	false	true	true	false	false
102803501	-1979248868	-1920121138	1600900277	-486959202	-3470188183814144	3917411434627071	-5620151068131328	-1589360080191488	6486941943988223	1141330273.8773334	542941831.4401242	502877951.3120047	1798555377.9831865	807560776.1165674	3537425183581573.5	3951973704989689.5	5027254395059665	2195320864875307.8	6525139723779707	true	true	true	true	false
-1642647761	-1267854670	-2097041212	-2030797454	1162142013	8218420168359935	5266173356670975	-8000918867935231	-6887813479923711	5419741422288895	87029354.8647172	1510637204.01068	233423986.77179807	1919349111.3703659	888373083.320769	1117045162926445.9	8221252775975907	8540079450405821	7885243523837087	3038316089504289.5	true	true	false	true	false
-155345556	1878367144	544986808	-1076458069	1056087705	-1940583060865024	2113108160020479	7223323427602431	-3176089094455296	-3153770229792768	1266699488.3120065	1837809047.318794	1124318796.622701	1533941002.5275114	909799029.1141155	8268507643807835	4893381906251207	6267394468098959	3789712419216937.5	2735287021823903.5	false	true	false	true	false
-1548432463	-473996688	29881095	-1718990129	-180887237	5184988391669759	8133360262053887	760039497269247	4621980233891839	-4751326852415488	1606054557.4855711	2053365368.525122	1192093590.0077572	87954797.23104174	1073040904.7002852	2711335727267107.5	6556286885129769	4498609909630065.5	3571616794359663.5	517156746715515.94	false	true	false	true	false
-564331695	-97542615	-2134170282	-1990887705	1942574742	4832670068506623	8711417356091391	-8818173709123583	-8707057419026431	2320943426830335	2124108101.6753972	951125376.5315177	485628117.7925023	852804189.4696519	712731623.5802789	4861246519982607	192991190605291.97	8894461190363613	929409348288399.9	301983363606361.94	true	false	true	false	false
633020974	-686981347	1709025899	-4097465	-799303352	5495482512048127	7243095548624895	2128562630950911	-3052135268745216	-6068772565680128	1348688725.612269	1611523736.5554898	1570687078.5869474	998886780.2021722	1656776199.089072	7048636850337297	3969237607307803.5	4626125710887683	2649560793074971.5	8723565293330999	true	true	true	true	true
677610326	683497391	-1000433266	-1387637630	-1300735822	1957686333669375	6673344262832127	-7405858296168447	-6712668547186688	-1198455447879680	39970516.324767254	1660404312.6057398	224254523.461158	1617323887.2053103	2019836098.5090384	7007520060796945	1650913872634061.8	5959142309878793	7108751411174231	5241324759529633	true	true	true	true	false
1817150111	1411811677	777101946	-131021364	-103132888	7154206926438399	-4820940621873152	-1898770006540288	3585265163567103	-5633410311651328	269483408.50147563	971038934.6243886	147507262.6903362	1937197141.967143	1114735146.6365254	8987933515250585	4652456714794165	2300637067958973.5	5718594471630551	2069505202612881.8	false	true	false	true	true
2024511892	1157910947	607345792	31754443	141607229	3917176578768895	-5825443810770944	7814832069804031	-8003589528092671	-8227116810239999	1785895231.095661	766634941.6046557	1047108611.7976074	1259579523.3463106	1017584477.510594	7397463822181775	8270449759047075	4236912631160825.5	7813351162543953	4775121149097233	false	false	false	false	true
-664954775	-1443926835	-1856748922	-1488308206	193609366	-4904769684504576	2629586525356031	6702961275174911	-7597297374330879	7990903788535807	1467386629.8333635	947032085.130796	883212852.1052077	1710438418.6477647	1971922311.8381736	5372914379279959	3051072049218955.5	6241422914341685	4621138875067563	5985374232116201	true	true	true	true	false
559193427	303688946	1420298781	-1452181142	960126609	-6276315225260032	-3078464978550784	-3014961898979328	-6063347166347264	5806307625926655	153858022.24415636	820970500.2335615	489959767.5706075	302647368.57519716	1702290904.7645738	8230100342494447	8500153066093079	3716243657565199.5	5079393504835333	8836698610947069	false	true	false	true	false
-771451908	258656399	-469321791	-1214973097	1453387079	4751612564209663	5668561766842367	-6347039260540928	4672032507691007	-6976305140596735	902768893.7048696	744486874.5733032	14229209.379223008	901659187.3607833	1128483073.625295	7131990019017397	565706448269733.9	3042523738328659.5	7746693147247981	4196034952493857.5	false	true	false	true	true
1603189238	1423429240	1158554110	-301101744	425258637	-217424104259584	5699906165538815	5237117277962239	2779094743777279	-7989803995889663	2121926564.8900175	1247371474.5320158	1838442814.338514	1233365448.001734	418638986.5880756	3837501014130333.5	7841777861640953	33822226912197.996	7502546901409705	4174167739549629.5	true	false	true	true	true
2016978764	-1398414229	979841578	-612884132	-1312109226	-1154375162527744	6587954419990527	-5439938480832512	-7136856479105023	3231862533128191	1289043967.7698293	861890495.8066163	147500617.6836731	944062811.9295076	980968207.1814319	6352246080690903	370443958214491.94	3589775591516193.5	7488695815871529	5560656653231679	false	true	true	false	false
-1626722984	1755630824	834509164	-2027166046	1446397942	-8019589057216511	-7673743014887423	-5425693747838976	-1618441102426112	5136689550852095	981217168.2129965	148999479.96135315	1746262245.8186345	1561268217.7984815	2012162810.7490513	1076967442728005.9	6102165513498197	325669729697425.94	6736986491508483	7954821511165909	true	false	true	false	false
-733709191	-275477216	-1846868560	-1687080575	2115069498	5072646337200127	7568018636799999	-7882773725446143	-7836498887966719	7489066538893311	369320190.8077558	1459747295.3811295	799925620.0993766	658752149.5078198	234320103.11434162	4598452037265849	2728348031651189.5	2020595210643055.8	5170977193440015	3747161053678325.5	false	false	false	false	true
1104395732	-1003324900	1824289441	-376357756	-573752385	6449666057043967	7458755331489791	2755614748966911	7878052944019455	6380800685637631	1810833145.6940377	772453354.9371004	1378597534.914173	565248521.8282812	1085187105.8121967	532191742771543.94	2121491755096627.8	5606476964541679	6281372706836539	1801153733425511.8	true	false	true	false	false
-1128874790	892582125	1899705947	-1835747627	1347361965	3054315006590975	-3055982523449344	-4728350207639552	5596632427003903	8492026177781759	569207229.9790318	986670751.4168364	2086964022.8550286	991792876.0789067	2145840253.4479508	6545716799719657	295951926814489.94	2328123501191645.5	196247541767693.97	4220171215177579.5	false	false	false	false	true
-1385712875	-816345288	-1572365804	336809063	-359444095	1233877565702143	8750268086747135	4667536310271999	-5987503978840064	6358454562193407	2092536170.8218448	184546135.20667896	2135537119.976218	1020208245.5853615	2129886343.264388	5706324584207811	5485088826152905	7135055580791533	5186729399807243	2597358092672431.5	false	true	false	false	true
1662826132	1837719132	945445069	-281983252	-1287019211	-5759486207721472	-8275105524219903	-5226986951671808	5369398990733311	-8915005231595519	378010232.49193114	570642527.2262034	35543858.46341	2114027972.5222023	868403087.9650469	5940178391447319	357180496996813.94	3465800219520861.5	2386338955783405.5	2579905905609277.5	false	true	false	true	false
27593223	-464071281	195394335	1894723059	-2131536813	8877627255291903	-7477452779552767	-3079967076253696	6206355564134399	927914338025471	1751875117.6003745	7180523.059273133	150929436.9975629	964561816.744307	30748573.54238467	2776236043955955.5	3698790559889011.5	6111162200297307	5655525051874199	7115548447032169	true	true	true	true	false
-133569167	798313150	1162359798	1513817783	2016337826	-7816657137303551	-7998111452495871	-2683294088953856	-7144504058445823	-3333929629122560	1718295900.9699757	757590554.0498455	1793841709.5785372	1077894662.162913	2122168242.0576982	12414103618121.998	8479989946848651	1225162841333415.8	651379181788527.9	7526276285552739	false	false	false	true	false
2113454505	1101705421	-121402041	1251599613	-107180438	-7202531054714879	487300786028543	4959530286841855	5480348758573055	-2161853488693248	1686905511.9411132	1921797879.6208212	2059638807.8551803	68158202.56199944	459815332.5414503	5722084493626413	3189397278993465.5	7511596208331639	2936493423595855.5	5059681988466859	false	true	false	false	true
-234518509	254943164	287826291	1225604271	-611859706	-4026100183203840	5214426927988735	-1903559071236096	-7841512628944895	-8707839165988863	1031137219.7794242	1766751529.0426176	632928494.4862074	177394786.6004824	1812027405.0413055	5418809755122489	889717345173015.9	5980127677951003	8428680435564659	2425306813667191.5	false	false	true	false	false
